Date,AAPL,GOOGL,IBM,JPM,MSFT,TSLA
2020-03-16,58.70230484008789,53.330162048339844,74.84947204589844,76.09684753417969,129.38357543945312,29.67133331298828
2020-03-17,61.283451080322266,55.569732666015625,80.56819915771484,80.74738311767578,140.03662109375,28.68000030517578
2020-03-18,59.78323745727539,54.2342414855957,78.226318359375,72.2472152709961,134.14163208007812,24.08133316040039
2020-03-19,59.325172424316406,55.25213623046875,75.80134582519531,73.46153259277344,136.3486328125,28.50933265686035
2020-03-20,55.55888748168945,53.09208679199219,72.06188201904297,71.91134643554688,131.22756958007812,28.50200080871582
2020-03-23,54.37858200073242,52.39228439331055,71.59349822998047,68.06172180175781,129.9186553955078,28.952667236328125
2020-03-24,59.83412551879883,56.163665771484375,79.68431091308594,76.15714263916016,141.72772216796875,33.66666793823242
2020-03-25,59.50453186035156,54.752628326416016,79.9638442993164,78.9991455078125,140.3709716796875,35.95000076293945
2020-03-26,62.63583755493164,57.799354553222656,85.28216552734375,84.50230407714844,149.15130615234375,35.21066665649414
2020-03-27,60.04256057739258,55.18205642700195,81.6107177734375,78.482421875,143.0270538330078,34.29066848754883
2020-03-30,61.75606155395508,56.97380828857422,85.31239318847656,80.52349853515625,153.0877227783203,33.47533416748047
2020-03-31,61.63002395629883,57.75114822387695,83.80150604248047,77.53507232666016,150.68003845214844,34.93333435058594
2020-04-01,58.38724136352539,54.776485443115234,79.42747497558594,72.6519775390625,145.3296661376953,32.104000091552734
